Physical Time (s),ew_bot Monitor (W): bot_cv1,ew_bot Monitor (W): bot_cv2,ew_bot Monitor (W): bot_cv3,ew_bot Monitor (W): bot_cv4,ew_bot Monitor (W): bot_cv5,ew_bot Monitor (W): bot_cv6,ew_bot Monitor (W): bot_cv7
7.0465,1.8288568055206203e-25,3.7118027971348348e-25,8.4843235800610611e-26,4.1763017334823546e-26,4.9257368631782148e-26,6.8834906529390091e-26,7.0289927305329231e-26
7.04675,1.8217082883746484e-25,3.6957194339629239e-25,8.5211803502428021e-26,4.1643144732262989e-26,4.923235470721594e-26,6.8671556281312662e-26,7.0064196865756646e-26
7.047,1.8136651112584163e-25,3.6790383740164182e-25,8.5594332221083432e-26,4.1526159552191156e-26,4.9213878094912765e-26,6.8529075151410631e-26,6.9784071778397939e-26
7.04725,1.8058672595633566e-25,3.6625071248933771e-25,8.5972844096316904e-26,4.1408426161992607e-26,4.9197112220689649e-26,6.8383268871121594e-26,6.9464415425696113e-26
7.0475,1.7993099305269625e-25,3.6458852700353632e-25,8.6345808438609907e-26,4.1298091097821684e-26,4.9184301909851724e-26,6.823627423381691e-26,6.9121902738696877e-26
7.04775,1.794249998203595e-25,3.629152762213107e-25,8.6722222174435487e-26,4.119656577677709e-26,4.9174206321372983e-26,6.806013316704307e-26,6.875700843057719e-26
7.048,1.7902755859117721e-25,3.6153068017212296e-25,8.7102651898598499e-26,4.1084283442074903e-26,4.9163565389740496e-26,6.7921558369578769e-26,6.839017736664091e-26
7.04825,1.7881700663147775e-25,3.6003766451777924e-25,8.7467824548513648e-26,4.0997846956576768e-26,4.915753971211676e-26,6.7690973899660346e-26,6.7967472677300784e-26
7.0485,1.7869997961628258e-25,3.5849571837608752e-25,8.7823453948796543e-26,4.0924010449961655e-26,4.9154632870492292e-26,6.7423875539388424e-26,6.7490413056617974e-26
7.04875,1.7864987524955995e-25,3.5706645749306392e-25,8.8212434888022498e-26,4.0871501293054038e-26,4.9154074967100031e-26,6.7206557677877342e-26,6.6987139557943502e-26
7.049,1.7871981751561972e-25,3.5554917931958833e-25,8.8586277885729755e-26,4.0855791771591709e-26,4.9149138415066109e-26,6.6896137685693427e-26,6.641556834180437e-26
7.04925,1.7884631091425088e-25,3.5389649736305028e-25,8.8962152385311532e-26,4.0870895712615989e-26,4.9141180130649711e-26,6.6521179717955374e-26,6.5814701924429615e-26
7.0495,1.7900538953405036e-25,3.5215211970350742e-25,8.934270398136915e-26,4.0909036392224021e-26,4.9128506448090458e-26,6.610271584324706e-26,6.5249295702838654e-26
7.04975,1.7914022133632113e-25,3.5033697589764163e-25,8.9732522363775061e-26,4.1011750200617422e-26,4.9120277876900058e-26,6.5650662003235215e-26,6.4727238051294151e-26
7.05,1.7920038114594967e-25,3.4845199913347e-25,9.0127903283859913e-26,4.1130368135294316e-26,4.9101845689072381e-26,6.5174100680405902e-26,6.4276335755451559e-26
7.05025,1.7911903139409346e-25,3.4669891890849569e-25,9.0528989667627135e-26,4.1260037513983473e-26,4.9081052215734e-26,6.4804779673060046e-26,6.3920302231926799e-26
7.0505,1.7898119111377828e-25,3.4492741456855991e-25,9.0926662537388676e-26,4.1404082840363205e-26,4.9055321775632855e-26,6.439704871245019e-26,6.3656848028619357e-26
7.05075,1.7870183387562442e-25,3.432301263079493e-25,9.1307495137933792e-26,4.1555451617651266e-26,4.9029417411793875e-26,6.403534463385872e-26,6.3541857523892631e-26
7.051,1.7836710717563595e-25,3.4158079731998719e-25,9.1677080838272082e-26,4.1689936615234784e-26,4.8997526541301971e-26,6.374222217545629e-26,6.3479833394937359e-26
7.05125,1.7800427479214374e-25,3.4003740993571411e-25,9.2023962028090773e-26,4.1823178941606789e-26,4.8967215577797697e-26,6.3547020141106606e-26,6.3531637720547975e-26
7.0515,1.77593563279452e-25,3.3881558132641065e-25,9.2372212710358192e-26,4.192482884698846e-26,4.8935419334494734e-26,6.3457570229403289e-26,6.3663392253924896e-26
7.05175,1.7725379448990802e-25,3.3753142235487569e-25,9.2692840801357177e-26,4.202746390593702e-26,4.8905919443848619e-26,6.3401991553175843e-26,6.3784765292915843e-26
7.052,1.770108747177982e-25,3.3628355731195031e-25,9.2989075027433737e-26,4.2102619466296343e-26,4.8879176443621213e-26,6.3398805216478774e-26,6.3981893985682762e-26
7.05225,1.7684009155597097e-25,3.3513216809712757e-25,9.3255471487623576e-26,4.2144982190063767e-26,4.8855678777223829e-26,6.3416920335329095e-26,6.4236646493500055e-26
7.0525,1.7667319007432204e-25,3.3412178734609491e-25,9.3502511289987044e-26,4.2169811023718646e-26,4.884155828299034e-26,6.3443442790958969e-26,6.4488314385070812e-26
7.05275,1.7654045648297864e-25,3.3332384010028207e-25,9.3719437464592001e-26,4.2181749312479162e-26,4.8827502144000023e-26,6.3433833242260307e-26,6.4720568745041792e-26
7.053,1.7653762541654995e-25,3.3250367428666272e-25,9.3935449136607675e-26,4.2198924262184127e-26,4.8817934005737856e-26,6.3396637040146574e-26,6.493619128807571e-26
7.05325,1.7663798495980345e-25,3.3171054196697561e-25,9.4142568905487909e-26,4.2217497500867841e-26,4.8806463009062551e-26,6.3338641354596254e-26,6.5116722628921357e-26
7.0535,1.7678257311737859e-25,3.309886626967538e-25,9.4337405809565637e-26,4.2256663431499654e-26,4.8794916952647318e-26,6.324239989984021e-26,6.5241063724303815e-26
7.05375,1.7682163404927992e-25,3.3026433559604294e-25,9.4540819200020054e-26,4.2318745567179654e-26,4.8779988631279822e-26,6.3091597794110558e-26,6.5253509558633272e-26
7.054,1.7679942608616839e-25,3.2954933135408088e-25,9.4727066944193689e-26,4.2376641849140724e-26,4.8758023180094895e-26,6.287151261107567e-26,6.5142379937939385e-26
7.05425,1.7672346796740855e-25,3.2883508625107858e-25,9.4915069216930215e-26,4.2476216361313403e-26,4.8736513487401383e-26,6.2583849961633753e-26,6.4938715723738038e-26
7.0545,1.7664633680948066e-25,3.2842663099426118e-25,9.51286865857827e-26,4.2552049319712082e-26,4.8711137919701229e-26,6.2236977656387447e-26,6.4684254671456602e-26
7.05475,1.766220824076463e-25,3.2788251654727194e-25,9.5309927080993867e-26,4.2663146026901332e-26,4.8680001856984448e-26,6.1835206232369832e-26,6.4326890613008562e-26
7.055,1.7655101618938414e-25,3.2725874661112868e-25,9.5472219974907853e-26,4.2750898191930812e-26,4.8645983639043526e-26,6.1408258257743281e-26,6.3905453896792542e-26
7.05525,1.7650575352693324e-25,3.2671021280799528e-25,9.563157458400349e-26,4.2853593557488012e-26,4.8618007565072622e-26,6.0995190830843433e-26,6.344117657948669e-26
7.0555,1.7651134955237128e-25,3.2619279961581934e-25,9.5788327948320021e-26,4.2940339582386068e-26,4.8588122512023534e-26,6.0616385941544528e-26,6.2963145864212444e-26
7.05575,1.7656821569631195e-25,3.2573072923026895e-25,9.5949601539759743e-26,4.3022842006761849e-26,4.8558246524462287e-26,6.0302667390901717e-26,6.2505590919118563e-26
7.056,1.7665025383949517e-25,3.2539954065744499e-25,9.611089218679499e-26,4.3083925829668969e-26,4.8530900862817407e-26,6.0059254075009163e-26,6.2062676452506914e-26
7.05625,1.7666202928606065e-25,3.252611259395754e-25,9.6270756690149156e-26,4.312200233402031e-26,4.8506356154246294e-26,5.9913098489023707e-26,6.1677105541295547e-26
7.0565,1.7663432745266911e-25,3.2523847673103853e-25,9.6419799801673146e-26,4.3121017257058271e-26,4.848516757876712e-26,5.9838660718607757e-26,6.1346173063027524e-26
7.05675,1.7644604170298167e-25,3.2520105289051438e-25,9.6548033942273183e-26,4.3086498262127411e-26,4.8468438664881752e-26,5.9808910583695787e-26,6.1055422217851911e-26
7.057,1.7618583440538686e-25,3.2519485550785822e-25,9.6659205565698383e-26,4.3034116270389954e-26,4.8458793503690583e-26,5.9816637228367392e-26,6.0806303313308884e-26
7.05725,1.7562358088642892e-25,3.253751800747599e-25,9.6745507112497881e-26,4.2969052926080938e-26,4.8455707811534467e-26,5.9835923947882985e-26,6.0610212816054856e-26
7.0575,1.7490188287393054e-25,3.2575591708960685e-25,9.6804984955411356e-26,4.2907144785488656e-26,4.8455762070333945e-26,5.9826140098119501e-26,6.0449065767117469e-26
7.05775,1.7401974760940247e-25,3.2623332128050247e-25,9.6835292608100016e-26,4.2847710825332327e-26,4.8458998739718306e-26,5.9772003441336378e-26,6.0328630319651063e-26
7.058,1.728694186032854e-25,3.2681847951316677e-25,9.6834900336362218e-26,4.2817896367456259e-26,4.8462869229948377e-26,5.9684792470627593e-26,6.0236820913512691e-26
7.05825,1.7151889720216511e-25,3.2748982125615301e-25,9.6815555367188615e-26,4.2793456479913992e-26,4.8459741224111405e-26,5.95523868585732e-26,6.0176116063161439e-26
7.0585,1.6990924108268293e-25,3.2832362673840876e-25,9.6771355036136802e-26,4.2793560717819597e-26,4.8454158780464495e-26,5.9399384508023373e-26,6.0126483903658531e-26
7.05875,1.6814015124869581e-25,3.294461702336561e-25,9.673937962322221e-26,4.28146309273959e-26,4.8448273880621968e-26,5.9238451729589835e-26,6.0077577032549657e-26
7.059,1.6636478410712728e-25,3.3017387462892258e-25,9.6729123444879917e-26,4.2876428678272815e-26,4.8437895965091538e-26,5.909475474712494e-26,6.0050370349031932e-26
7.05925,1.6450402430149079e-25,3.3086458100185323e-25,9.6717413062212343e-26,4.2977918166309802e-26,4.842999219031197e-26,5.8963881681772807e-26,6.0074336572408718e-26
7.0595,1.6266996584538833e-25,3.3160463384903345e-25,9.6702073644604639e-26,4.3107310677800124e-26,4.8424475782672565e-26,5.8848783809527562e-26,6.0142834589759591e-26
7.05975,1.6089164234482303e-25,3.3218001952226315e-25,9.6708067919737702e-26,4.3244102810649842e-26,4.841662161039876e-26,5.872337473368701e-26,6.0253104506651232e-26
7.06,1.5911676576022919e-25,3.3264091887429512e-25,9.6724773047455507e-26,4.3394661429633634e-26,4.8411093064836814e-26,5.8603916009313506e-26,6.0381094885966051e-26
7.06025,1.572814136794098e-25,3.3301223487905034e-25,9.6751285143122129e-26,4.3568650782697391e-26,4.8406027777949374e-26,5.8484493582211175e-26,6.0537840806807507e-26
7.0605,1.5548724938206957e-25,3.3332502633290181e-25,9.6783832863816189e-26,4.3744661425311774e-26,4.8398073645607373e-26,5.8376909426621463e-26,6.0712542496775219e-26
7.06075,1.5371471042971599e-25,3.337294124748668e-25,9.6810769127065498e-26,4.3888069883124552e-26,4.8389328191421642e-26,5.8261375375291987e-26,6.0919829160065311e-26
7.061,1.520459683754471e-25,3.341493487212057e-25,9.6827159654087249e-26,4.4023169293882068e-26,4.8377761115535161e-26,5.8148024143965535e-26,6.1132277490403954e-26
7.06125,1.5050354098506152e-25,3.3415943502229623e-25,9.6839581880338775e-26,4.420594938785947e-26,4.8366857222927595e-26,5.8035034817826896e-26,6.1331397716639171e-26
7.0615,1.4910592803466882e-25,3.3402972046045654e-25,9.6842042501565165e-26,4.4399419130902791e-26,4.8354671836870845e-26,5.7901772954542195e-26,6.150810298020194e-26
7.06175,1.4781220349670716e-25,3.3401905302177066e-25,9.6843915944242675e-26,4.4560569925395871e-26,4.8337817144005069e-26,5.7734693887357786e-26,6.1705932294657904e-26
7.062,1.4680049891215581e-25,3.3377153698880766e-25,9.6830220130686139e-26,4.4727597481833352e-26,4.8320529861042621e-26,5.7546047257940172e-26,6.1838506629272034e-26
7.06225,1.460873773072526e-25,3.3342858595355622e-25,9.6830555587591229e-26,4.4871844952994112e-26,4.8305663386559309e-26,5.7338105011783276e-26,6.1940926744561916e-26
7.0625,1.455942937562447e-25,3.3297990402955604e-25,9.6823846597253359e-26,4.4972443083275354e-26,4.829300342624222e-26,5.7106766723511706e-26,6.2006396334090615e-26
7.06275,1.4526406060962353e-25,3.3261564531343551e-25,9.6805739296126998e-26,4.4983307682875488e-26,4.8284782236006585e-26,5.681748279200586e-26,6.2073603018848976e-26
7.063,1.4516743798943784e-25,3.3200768567728941e-25,9.6825824427169772e-26,4.499649824408278e-26,4.8287668132797773e-26,5.6502144874507913e-26,6.2124816615349024e-26
7.06325,1.4517032945738928e-25,3.3134419058817267e-25,9.6842854754265162e-26,4.4940768901568787e-26,4.8294172831761027e-26,5.6160733742485964e-26,6.216824982226002e-26
7.0635,1.4525077066709234e-25,3.3049501025310613e-25,9.6869884771831714e-26,4.4842636050513718e-26,4.8308209949882538e-26,5.5826026638717004e-26,6.2193905162380801e-26
7.06375,1.4548347664941862e-25,3.2961641878024277e-25,9.6886982573095531e-26,4.4704280441205085e-26,4.8325300741436731e-26,5.548720711047589e-26,6.2207694610481141e-26
7.064,1.4579358050285162e-25,3.2881483422424882e-25,9.6882633935285088e-26,4.4510674891508713e-26,4.8344470110128974e-26,5.5178509758857309e-26,6.2219343416493015e-26
7.06425,1.4604728362760246e-25,3.2801418527736415e-25,9.6863198201129549e-26,4.4275165305483992e-26,4.8367227341259689e-26,5.4884864950326038e-26,6.2246889424463403e-26
7.0645,1.4634933934384639e-25,3.2731349718455673e-25,9.6788443830830838e-26,4.4003830218950034e-26,4.8394700576121437e-26,5.4625800977665265e-26,6.2263892245401787e-26
7.06475,1.467149261988562e-25,3.2675965168359772e-25,9.6673159947130002e-26,4.3716067579038268e-26,4.8425541896672951e-26,5.4384696219994367e-26,6.2267440110986454e-26
7.065,1.4712818903175205e-25,3.2652584430143122e-25,9.6502641878590748e-26,4.3404159807130365e-26,4.8457941583115773e-26,5.4203109532142904e-26,6.2234609706619333e-26
7.06525,1.4744976852007406e-25,3.264255789847896e-25,9.6296207002225385e-26,4.3086890204204677e-26,4.8490982391052379e-26,5.4042576761713039e-26,6.2151727226686102e-26
7.0655,1.476617207809668e-25,3.2615225618849935e-25,9.6045827045617223e-26,4.2782108653763288e-26,4.8525020700640687e-26,5.3892229564554103e-26,6.2020282116851517e-26
7.06575,1.4795300076932742e-25,3.2592189506944986e-25,9.5772658418040821e-26,4.2498769709099593e-26,4.8558731288820102e-26,5.3754573023678414e-26,6.1844856402318529e-26
7.066,1.4831036317904109e-25,3.2585547265490566e-25,9.5489819369504707e-26,4.2209602356078566e-26,4.8589134007581394e-26,5.3632694174791531e-26,6.1676182968169375e-26
7.06625,1.4861991383763441e-25,3.2576669198285641e-25,9.5208908259584135e-26,4.1920658995422843e-26,4.861918903430861e-26,5.3494485955903195e-26,6.1478695311571768e-26
7.0665,1.4887039961542177e-25,3.2547531199461301e-25,9.4930408929703276e-26,4.1671676687407009e-26,4.8653142246980241e-26,5.3370029540459008e-26,6.127902911028769e-26
7.06675,1.4908733026376475e-25,3.252480983120462e-25,9.4654396556896666e-26,4.1452358342695509e-26,4.868608454820165e-26,5.3262915166986115e-26,6.1111785939112334e-26
7.067,1.4921699410832443e-25,3.2498705332166997e-25,9.4404319392377448e-26,4.1260803264059102e-26,4.8715839603617426e-26,5.3154456171330586e-26,6.0988230073244637e-26
7.06725,1.4927863319206149e-25,3.2461715644069208e-25,9.4179528189155176e-26,4.1077883992423602e-26,4.874405368256665e-26,5.3043094129639999e-26,6.0916776630091407e-26
7.0675,1.4911838550430459e-25,3.2420056400971223e-25,9.3972006430902945e-26,4.0918209994051305e-26,4.8773084724824444e-26,5.2939537204401833e-26,6.0885852644020863e-26
7.06775,1.4886816224764092e-25,3.238185077763132e-25,9.3775996177663767e-26,4.0782644955887998e-26,4.8801263951430757e-26,5.2805023436595887e-26,6.0865918936801214e-26
7.068,1.4842070662825274e-25,3.2355788768157927e-25,9.3583146531789509e-26,4.0683935410005567e-26,4.8831509512674351e-26,5.267451186996905e-26,6.0838041239414506e-26
7.06825,1.4773757599332383e-25,3.2341854430081201e-25,9.339133222406243e-26,4.0601687606135323e-26,4.8860260679120304e-26,5.2536992736031292e-26,6.0807022814456955e-26
7.0685,1.4692719763708384e-25,3.2338934618467463e-25,9.3208035154952613e-26,4.0564945903326999e-26,4.8891138734503676e-26,5.2401896670768363e-26,6.0747738321421914e-26
7.06875,1.4602223066872784e-25,3.2340412449425044e-25,9.3038089621004829e-26,4.0583705576152887e-26,4.8919686773472307e-26,5.2272857216555434e-26,6.0663571756828712e-26
7.069,1.4499171727864833e-25,3.2344687657701853e-25,9.288296110818293e-26,4.0610270822854532e-26,4.8944071120457576e-26,5.2171347146534403e-26,6.0580689220174825e-26
7.06925,1.440331644647681e-25,3.2350485199544596e-25,9.2741713481364255e-26,4.0678536619148599e-26,4.8966055972599951e-26,5.206616442449978e-26,6.0478479588599369e-26
7.0695,1.4307277637904218e-25,3.2366530116252755e-25,9.2604675760034092e-26,4.0775656757677215e-26,4.8986663681392707e-26,5.1972991137719668e-26,6.0362581616563015e-26
7.06975,1.4220014052966433e-25,3.239180488030116e-25,9.2455070405032101e-26,4.0894011771701942e-26,4.9005765981514575e-26,5.18936763477946e-26,6.0273018260626956e-26
7.07,1.4143822156025001e-25,3.2383222834301572e-25,9.2338597964012219e-26,4.1056834190832935e-26,4.9025548003836667e-26,5.1806010451089062e-26,6.021769054776989e-26
7.07025,1.4058616718550889e-25,3.2369279794405309e-25,9.2245406904234562e-26,4.1230592826901035e-26,4.9044025261002549e-26,5.1737464411111399e-26,6.0200649705610704e-26
7.0705,1.3985785917770536e-25,3.2366842445961661e-25,9.2132337508654772e-26,4.1398468500777448e-26,4.9057954440536174e-26,5.1673076378334647e-26,6.0258180665332573e-26
7.07075,1.3914406336822005e-25,3.2357151810995763e-25,9.2003194559842997e-26,4.1583067053594894e-26,4.9075055555352131e-26,5.1653078802371945e-26,6.0389324871560134e-26
7.071,1.3842167495631348e-25,3.2396207347064023e-25,9.1850415932494192e-26,4.1746659854525695e-26,4.9090052135738167e-26,5.1607305992551772e-26,6.0607626172693086e-26
7.07125,1.3766106939291336e-25,3.2454547608957261e-25,9.1715153931471601e-26,4.1945666633928398e-26,4.9104908059734201e-26,5.1604389772212152e-26,6.0856560890190641e-26
7.0715,1.367655324099897e-25,3.2483229271652731e-25,9.1556205242046706e-26,4.2133949653180291e-26,4.9120205157433794e-26,5.162020586144881e-26,6.1082696519967403e-26
7.07175,1.3590234823469166e-25,3.2522808373883514e-25,9.1385103587091848e-26,4.2325774479296255e-26,4.9137522349917013e-26,5.1615784290383074e-26,6.1268255625760718e-26
7.072,1.3515126345251232e-25,3.2588080164127863e-25,9.1191958962355813e-26,4.2523986742842369e-26,4.9159514092568241e-26,5.1582047859209156e-26,6.1368525285243542e-26
7.07225,1.3435179194586703e-25,3.2663598728877568e-25,9.0977312811290481e-26,4.2724427792456616e-26,4.9183988835070489e-26,5.1486797644542951e-26,6.1381126453848874e-26
7.0725,1.3380300224592868e-25,3.2759931906639755e-25,9.0738533375788866e-26,4.2938358980882559e-26,4.9210963962077864e-26,5.1323858335316392e-26,6.1293272912213919e-26
7.07275,1.3311048289324971e-25,3.2879176427996897e-25,9.0463428120640974e-26,4.3122822420181555e-26,4.9240530786368362e-26,5.1090345328429156e-26,6.109202014948583e-26
7.073,1.3251308286863947e-25,3.3007093651710372e-25,9.0186433901681079e-26,4.3317678779260192e-26,4.9271087796081897e-26,5.0796387248023791e-26,6.0814770064648572e-26
7.07325,1.3199803134206053e-25,3.3118249576733238e-25,8.9913681097826401e-26,4.3508386262719337e-26,4.9299876819008882e-26,5.0454572682767056e-26,6.0489127508245142e-26
7.0735,1.3188543743354849e-25,3.318511958739628e-25,8.9702084846521329e-26,4.3749487200353004e-26,4.9327629462145056e-26,5.01016049090839e-26,6.0139074264383678e-26
7.07375,1.3189457374266756e-25,3.3239039252806304e-25,8.9506180703500235e-26,4.3983605180029466e-26,4.9358334535601397e-26,4.9728708476206167e-26,5.9776135747798752e-26
7.074,1.3183227580607877e-25,3.3311042643080285e-25,8.9339606158773731e-26,4.4216600648795819e-26,4.9393366380067745e-26,4.936086798835523e-26,5.9436673796838599e-26
7.07425,1.315234610112502e-25,3.3390619225945952e-25,8.9207404286380296e-26,4.4435988632875309e-26,4.9431246366905445e-26,4.9023362695547511e-26,5.9118795918572015e-26
