Physical Time (s),xth_right Monitor (W): right_cv1,xth_right Monitor (W): right_cv2,xth_right Monitor (W): right_cv3,xth_right Monitor (W): right_cv4,xth_right Monitor (W): right_cv5,xth_right Monitor (W): right_cv6,xth_right Monitor (W): right_cv7
7.24625,2.6486035856031701e-14,3.7329137007490363e-15,3.9087661941123111e-15,9.4085465521414884e-15,1.4548582016227959e-14,1.3399300306340834e-14,1.2346482430795662e-14
7.2465,2.6456413017217802e-14,3.0093880302342039e-15,3.4451155032579556e-15,9.336588390842199e-15,1.4487746337989773e-14,1.3235486386429056e-14,1.2165743097492593e-14
7.24675,2.6661843445176082e-14,3.5932169783454496e-15,3.9179379546631283e-15,9.4417960200154022e-15,1.4676619161617474e-14,1.3598350545316563e-14,1.1680430068366959e-14
7.247,2.6797459744685935e-14,3.3002356139349314e-15,3.5760914567321853e-15,9.2313865571109343e-15,1.3749057919676347e-14,1.3933801905964111e-14,1.1363208542787514e-14
7.24725,2.6553697453795462e-14,3.1514872532320128e-15,3.3014675834021757e-15,8.9793240590572941e-15,1.4231729440394043e-14,1.4052784862290973e-14,1.2428372230537232e-14
7.2475,2.7291034646819014e-14,3.1393331848427693e-15,3.3936927134745844e-15,8.8754086886282993e-15,1.42621352762439e-14,1.3707206729582204e-14,1.1820981028313701e-14
7.24775,2.7268443233596655e-14,3.2732396937923955e-15,3.4315544951302306e-15,9.5376464133129497e-15,1.4407936873432611e-14,1.3783899148479321e-14,1.1903224131007653e-14
7.248,2.7204436955544965e-14,2.559277759745127e-15,3.2500241741877986e-15,8.762403249056202e-15,1.3991290368948856e-14,1.4175973160218477e-14,1.159527816969447e-14
7.24825,2.7216679356144166e-14,3.0273245357773605e-15,3.3902215266410246e-15,9.0395301292329538e-15,1.4115494192028524e-14,1.379902264330932e-14,1.1939746058709737e-14
7.2485,2.6989142638997689e-14,3.6452667035758836e-15,2.9517706436849741e-15,9.051782566074375e-15,1.3749280777717694e-14,1.4194862285915904e-14,1.2219964185610471e-14
7.24875,2.6998862853174171e-14,3.3022793635599926e-15,3.2624218380313301e-15,8.9949471206513456e-15,1.3330476848370005e-14,1.3985809026728723e-14,1.1791806199328657e-14
7.249,2.7091198332489997e-14,3.0873808025040204e-15,3.1559592379857536e-15,8.9135975104045981e-15,1.3929434697767294e-14,1.3914481154157834e-14,1.185261392276164e-14
7.24925,2.7918893097585464e-14,2.6200451872922473e-15,3.1171837903941749e-15,7.7820173831450739e-15,1.3829484421922232e-14,1.403805566112036e-14,1.1793865864364819e-14
7.2495,2.7351951174547012e-14,3.0304385010262977e-15,2.7432207218693092e-15,8.1774104677263092e-15,1.3310711050384067e-14,1.4125213807566546e-14,1.1824734667150655e-14
7.24975,2.7632010612224061e-14,3.3691286397890671e-15,2.691124920642891e-15,7.6370647061015861e-15,1.3771253620730972e-14,1.4498198822909253e-14,1.1617584839138568e-14
7.25,2.7329027354363349e-14,2.7563592835342967e-15,2.7115738962184072e-15,7.9326271679643375e-15,1.3483228160539003e-14,1.3934959717303182e-14,1.2114646490661336e-14
7.25025,2.7152376580050693e-14,3.8228043868949186e-15,3.0929950879599801e-15,8.1641998287916635e-15,1.3107562010669259e-14,1.4151330828849169e-14,1.1218017573776263e-14
7.2505,2.7856064066953471e-14,2.8582956324454372e-15,2.5257196716500079e-15,7.8592143651951194e-15,1.2642327393616365e-14,1.4292736599939612e-14,1.2063289204372806e-14
7.25075,2.7129120516354403e-14,2.8619407106327228e-15,2.5469666481956896e-15,7.9128308021248374e-15,1.2981650389397198e-14,1.4508076332993229e-14,1.1912883586130992e-14
7.251,2.7915201424453289e-14,3.4446202553716974e-15,2.1130054119843138e-15,7.5787738280793532e-15,1.2803884163209062e-14,1.4070435953482429e-14,1.1739893866195741e-14
7.25125,2.7622872775965002e-14,2.5221715262514949e-15,3.0084961610963259e-15,7.9502403052039303e-15,1.3323773658712039e-14,1.4002119513915343e-14,1.1503435838842376e-14
7.2515,2.7977093916972466e-14,3.3823935791920951e-15,2.3518207186352611e-15,7.5184908281584731e-15,1.2740674989085844e-14,1.4130630840167703e-14,1.146680071761508e-14
7.25175,2.7154546031445774e-14,3.1689797818216267e-15,2.4095789539752742e-15,6.9736161642074668e-15,1.2311396001441777e-14,1.444353488895402e-14,1.1350564441844401e-14
7.252,2.7901236130663097e-14,2.4924139640316609e-15,2.0879142159844618e-15,6.6899784857988528e-15,1.2685979032437423e-14,1.4332959309357819e-14,1.1777712897523346e-14
7.25225,2.7518352487120403e-14,2.6563463945951106e-15,2.17668663934283e-15,6.8612270053162585e-15,1.2698445019201825e-14,1.5030879661735708e-14,1.225107575826749e-14
7.2525,2.7745951345084873e-14,2.995486995125123e-15,2.401300853468358e-15,7.6048051705778642e-15,1.206852224772594e-14,1.5301755440513799e-14,1.2373792694139132e-14
7.25275,2.7895883199999797e-14,3.0108849094327471e-15,2.2255604261188857e-15,6.666412758298291e-15,1.2412153986514612e-14,1.4668073679876725e-14,1.1863774695014697e-14
7.253,2.8033502952381969e-14,2.6013152778168246e-15,1.986495028915941e-15,6.5627098373780328e-15,1.2588943185342037e-14,1.4213641086606339e-14,1.2110831742338913e-14
7.25325,2.8145953518777393e-14,2.7608115831000744e-15,1.9557312116726601e-15,7.2538044088632535e-15,1.2422644299020714e-14,1.4141809725834252e-14,1.2591197198514356e-14
7.2535,2.7981710296365162e-14,2.7093606487281269e-15,2.1614017274941171e-15,6.5987400907306757e-15,1.2579808055138031e-14,1.4314083725519812e-14,1.1536082717272071e-14
7.25375,2.7930466984214223e-14,3.1265090471027243e-15,2.2307957974891262e-15,6.6520982959158001e-15,1.2148994120593135e-14,1.4801824075384593e-14,1.1593454370080109e-14
7.254,2.8442042028246719e-14,2.7623469759708797e-15,1.3198753410504437e-15,6.8996496653545173e-15,1.1491125526029692e-14,1.419189814530035e-14,1.1292805641343267e-14
7.25425,2.8689613300683197e-14,2.5494123767384318e-15,1.740479609329916e-15,6.4733460179880577e-15,1.2249411221066138e-14,1.4315210018209175e-14,1.1483260672711146e-14
7.2545,2.805776450115613e-14,3.094579908380698e-15,1.4506616656058208e-15,6.3415090526321868e-15,1.1674369328458073e-14,1.4136066272615448e-14,1.1523168095374494e-14
7.25475,2.8199670260330023e-14,3.4175738881976778e-15,2.4848350221269493e-15,6.1920142697723594e-15,1.2037647895989938e-14,1.4734177146601222e-14,1.1459025040992246e-14
7.255,2.7859529864896838e-14,2.774920426600092e-15,1.2326473952776204e-15,6.5265566759200145e-15,1.1578097516162061e-14,1.4383820839983634e-14,1.1494778144253088e-14
7.25525,2.8240429506660135e-14,2.5234112946054385e-15,1.4345247255519325e-15,5.8007938460306091e-15,1.2099109794640365e-14,1.4630839016363364e-14,1.2006350716848272e-14
7.2555,2.7985247892875349e-14,2.7372302327585185e-15,1.7711095539877473e-15,6.3246470609541246e-15,1.1334435062942837e-14,1.4423130260286629e-14,1.2003048285530492e-14
7.25575,2.8958774463337159e-14,3.1907282178360504e-15,1.6090808776465326e-15,6.0242558494284574e-15,1.1262274806099518e-14,1.3882182251939812e-14,1.2692435391472566e-14
7.256,2.8447751400086335e-14,2.9231446130633835e-15,2.2944452985928513e-15,4.8081178572320955e-15,1.091792861782225e-14,1.4465343010314842e-14,1.2250140889914411e-14
7.25625,2.8579522729620948e-14,2.9621477691220639e-15,1.4880623641908716e-15,6.3687834462044039e-15,1.0773351034537076e-14,1.4250826742137865e-14,1.2183724868856158e-14
7.2565,2.8217098816927658e-14,3.1866396665498215e-15,1.8819920103853062e-15,5.6431192392554039e-15,1.165227966746452e-14,1.4618898548008467e-14,1.1587361812245983e-14
7.25675,2.8455488178326492e-14,2.807401891584737e-15,1.8826966127717924e-15,5.5905169979051528e-15,1.1603972404040473e-14,1.4482528725435372e-14,1.1842043946964021e-14
7.257,2.8184328751927949e-14,3.2338273182996537e-15,1.487457253403299e-15,5.1558087516796828e-15,1.1340489490704198e-14,1.4512006062629256e-14,1.1716646616387937e-14
7.25725,2.8296552963598009e-14,2.7955287550652586e-15,1.8206938283299437e-15,5.2250929564287811e-15,1.1426743115505458e-14,1.4913462713817121e-14,1.1770409142002216e-14
7.2575,2.8883260978829326e-14,3.2651411657478857e-15,1.2602241283214186e-15,4.6881200752803834e-15,1.1198047725020945e-14,1.4293996477604755e-14,1.1904799596437659e-14
7.25775,2.8211495433044982e-14,1.9192037000883511e-15,2.0084743680111228e-15,5.0674144402258296e-15,1.0589600405272022e-14,1.378342093762039e-14,1.1874545819999757e-14
7.258,2.8392942117386993e-14,2.2529525463258361e-15,1.8721819354256347e-15,5.1259077854020052e-15,1.1108989337908981e-14,1.4577195836715599e-14,1.21297737616792e-14
7.25825,2.8765677106549431e-14,2.6582912631945591e-15,1.3328848685855771e-15,5.5374014492249727e-15,1.0927229783551014e-14,1.469738013597026e-14,1.191964276467235e-14
7.2585,2.8173558581508291e-14,2.4791068531260005e-15,1.1493509513414675e-15,4.5540431883186167e-15,1.0926351813717655e-14,1.4928185641203758e-14,1.2057181061720147e-14
7.25875,2.8356084315569053e-14,2.8270717696642459e-15,1.2918447473428416e-15,4.5291901328662264e-15,1.061242080880465e-14,1.495243548639696e-14,1.1634467792308446e-14
7.259,2.7900861903836643e-14,3.299457356793868e-15,7.8673640183455668e-16,4.9127067591234871e-15,1.0637774236471623e-14,1.4964167602867804e-14,1.2276411494729776e-14
7.25925,2.869715113071397e-14,2.70565398876184e-15,1.4103744761295144e-15,5.0218189784704652e-15,1.0213318084768926e-14,1.436985911484013e-14,1.1736567131417948e-14
7.2595,2.8906109125723666e-14,2.5630445208691594e-15,7.0395884808654443e-16,5.4602314762317887e-15,1.0174587424019682e-14,1.3933139841314177e-14,1.1885791281092641e-14
7.25975,2.8671978647631052e-14,2.9619979040482855e-15,8.7244852464420773e-16,5.2488762063151993e-15,1.0667145184049996e-14,1.499478530553806e-14,1.2108744977154387e-14
7.26,2.8148577355984694e-14,2.6253754298719459e-15,1.1974028166571303e-15,5.067170779064148e-15,1.0155109394442336e-14,1.5133000971977711e-14,1.1593416003987392e-14
7.26025,2.8471373954158664e-14,2.6475763230732918e-15,1.3633658485977621e-15,5.3998799742374804e-15,1.0390610826197259e-14,1.4227525463294908e-14,1.2127596987227761e-14
7.2605,2.7406086389270786e-14,2.9317683476678915e-15,1.1944121834407295e-15,4.4138907428965019e-15,1.05437705735249e-14,1.4595962691787898e-14,1.1645523926386051e-14
7.26075,2.8352504526659722e-14,2.3915797458068826e-15,1.1176140425351375e-15,3.6718908897697666e-15,1.0044517536100015e-14,1.4673112812000925e-14,1.2098122955325577e-14
7.261,2.8074209333315568e-14,2.4155169703682746e-15,1.7008763101154035e-15,4.3826417305255835e-15,9.3851368466620407e-15,1.464981720852972e-14,1.2149782316230441e-14
7.26125,2.8476916238513529e-14,2.2094074402544406e-15,9.1655241845146154e-16,4.4681992242415415e-15,9.9390324266835882e-15,1.5214268784147071e-14,1.1935632650415812e-14
7.2615,2.8431069047950173e-14,2.7456678702375015e-15,1.4377965083521221e-15,4.9089132446607359e-15,9.629127409173389e-15,1.4928577403154749e-14,1.2259077385318095e-14
7.26175,2.81239822204489e-14,2.6377612467459364e-15,1.2112907444828613e-15,4.5437687616379382e-15,9.8069083782905851e-15,1.4399952357080309e-14,1.2076790754970631e-14
7.262,2.8971027564430363e-14,3.0776975934947504e-15,1.5027226633916209e-15,4.5151898976818683e-15,9.3303353603357653e-15,1.4180524230363076e-14,1.231928059284925e-14
7.26225,2.7957480643869111e-14,2.5426742527587416e-15,1.3161658222285547e-15,4.1034565063646091e-15,9.1467753627772187e-15,1.4120144902020632e-14,1.1718596075291999e-14
7.2625,2.8415161550858529e-14,2.3166801281861449e-15,1.2280338709023528e-15,4.4639897165398985e-15,9.5494200986353176e-15,1.4049938552698236e-14,1.1386255645385671e-14
7.26275,2.7633682386517349e-14,3.036894441964587e-15,1.3663340068779774e-15,4.1603879593426826e-15,9.2290233657097607e-15,1.4037310837697521e-14,1.2413368680602393e-14
7.263,2.8036504969060867e-14,2.7567683024250901e-15,9.1636073320504959e-16,4.2119151444287701e-15,9.5840800479430587e-15,1.4016691421312768e-14,1.1815017500767672e-14
7.26325,2.8010583004046955e-14,2.6360700684995209e-15,7.2315962571037651e-16,3.5935607578573818e-15,9.1477847079206578e-15,1.416412777477122e-14,1.1743017431328114e-14
7.2635,2.847643375669762e-14,2.7550143864676652e-15,1.3745144686140529e-15,4.1074461393627471e-15,8.4978316458033949e-15,1.4491678328205505e-14,1.2017336498147302e-14
7.26375,2.8240681712612824e-14,2.9686582944488027e-15,1.2680197782847879e-15,3.8548747891921151e-15,9.3470279365853536e-15,1.4118080301138379e-14,1.1929680355681277e-14
7.264,2.8278305945531953e-14,3.1358766295865637e-15,1.6989176030558527e-15,3.8133877391069738e-15,8.986652382516119e-15,1.4064602155950782e-14,1.1984184365837016e-14
7.26425,2.7883019743253823e-14,2.609696651577723e-15,1.5534447617587813e-15,3.952096015771967e-15,8.655817699337412e-15,1.3977334953103695e-14,1.2301696621497604e-14
7.2645,2.7774009246121866e-14,3.2021486664471626e-15,1.755636507444078e-15,4.0232697747150055e-15,9.026695705911945e-15,1.3974292038094326e-14,1.2001957747261339e-14
7.26475,2.832584313246478e-14,2.9069879943777539e-15,1.3673183309166871e-15,4.0442612707385518e-15,9.2591659268518708e-15,1.4903311581558728e-14,1.215372933045078e-14
7.265,2.7814729582015973e-14,2.861644434215216e-15,1.2075848801100204e-15,3.8169246443433534e-15,8.9788349473918033e-15,1.363134919477778e-14,1.2133429594615586e-14
7.26525,2.7715498109091808e-14,3.0675273736742653e-15,1.1283996331152029e-15,4.1551938694424083e-15,8.8059427289994869e-15,1.4764933066376994e-14,1.1889807516448883e-14
7.2655,2.751721755860788e-14,2.4951906380767194e-15,1.34280703960262e-15,3.78118683347277e-15,8.3996961152067884e-15,1.4588152519034001e-14,1.1753347812913871e-14
7.26575,2.7790505817049579e-14,3.1301713223370157e-15,1.1753566906327949e-15,3.9614264547741957e-15,8.0904220234430148e-15,1.4243561888414256e-14,1.2379842375633172e-14
7.266,2.8083879404011447e-14,2.4169532845671482e-15,1.0083745876556756e-15,3.7313423867985168e-15,8.9781919935299274e-15,1.4366496442809717e-14,1.1781346943412901e-14
7.26625,2.8023702349996852e-14,2.7419723139945315e-15,8.4628029174333622e-16,4.0700809250790114e-15,8.6282792892113371e-15,1.4194979942397599e-14,1.1873508088893823e-14
7.2665,2.7215652873240481e-14,3.1762121277520233e-15,1.2345697057638973e-15,3.5200786010225026e-15,8.3989354249900738e-15,1.5021908455384121e-14,1.1964011602857081e-14
7.26675,2.7936839908206062e-14,2.8322629166141493e-15,5.5606533148127354e-16,3.9554235289629312e-15,8.3237645427164553e-15,1.4170367834479833e-14,1.1924122988153769e-14
7.267,2.768052922973817e-14,2.9751814167562033e-15,9.7079222671297373e-16,3.8042285465611669e-15,8.6943990965450626e-15,1.4182417907115411e-14,1.1714720412217853e-14
7.26725,2.7094248089510949e-14,2.908162546588025e-15,1.9932641664936352e-15,4.2017529005529067e-15,8.4598436528694081e-15,1.5019770747109131e-14,1.2115220639950925e-14
7.2675,2.7203119568896366e-14,3.2682317011920883e-15,5.5390356499275997e-16,3.5788760337763081e-15,8.1109581049444357e-15,1.4327716995871804e-14,1.1679561036296081e-14
7.26775,2.7800389231868281e-14,3.0059736147069472e-15,7.5329626882184523e-16,2.905986683178328e-15,8.2766611919012641e-15,1.4199866786821691e-14,1.1930706991313651e-14
7.268,2.7612372440169773e-14,2.9794646126871471e-15,1.3007612020733474e-15,3.6076753663164443e-15,7.6091796814783502e-15,1.4167302487819531e-14,1.1789659118654482e-14
7.26825,2.7303341374794066e-14,2.7055759132847107e-15,1.1288613317847869e-15,3.6663080149599249e-15,8.2721436579716348e-15,1.4504956832400353e-14,1.1725630172397888e-14
7.2685,2.7275518776779037e-14,2.954286523136649e-15,8.5913042159296925e-16,3.7610881196955006e-15,7.9813509490852283e-15,1.4196205156641207e-14,1.1934608699289911e-14
7.26875,2.7556972978156142e-14,3.4202151678547834e-15,1.4015209526669492e-15,3.5178632064817771e-15,7.3251656323006117e-15,1.3649499017710438e-14,1.1855428140766967e-14
7.269,2.7556414162008768e-14,3.06546205224941e-15,1.3804239363009166e-15,3.6896091144572067e-15,7.7734352421232361e-15,1.4436445203562883e-14,1.2118989167604963e-14
7.26925,2.679250228339319e-14,2.8385018178176821e-15,1.4778060256935462e-15,3.3375926464466685e-15,7.4310802829974229e-15,1.4093509935436079e-14,1.2401215852952097e-14
7.2695,2.7080487407647707e-14,3.2720727102192405e-15,1.4788067022429951e-15,3.8195027845289918e-15,7.476129898144698e-15,1.4035016076787825e-14,1.2305474845728581e-14
7.26975,2.7552638861992614e-14,2.7215452823898698e-15,1.0234027765962722e-15,3.4066830997724032e-15,7.8053883688899582e-15,1.3788896359472723e-14,1.2336231708001395e-14
7.27,2.7012916161866576e-14,2.2585530278188988e-15,1.206975655535371e-15,3.0534804757507534e-15,7.2056162055192705e-15,1.4342946454950108e-14,1.2071225734621137e-14
7.27025,2.703117576093053e-14,2.8470577541577779e-15,1.361304261433231e-15,3.7056800086444821e-15,7.6483859976219831e-15,1.3326036779355929e-14,1.2238560032290992e-14
7.2705,2.7224058096419576e-14,2.8736764487800117e-15,2.1394419617390651e-15,3.8590887099623141e-15,7.5151298413000652e-15,1.4579655011114556e-14,1.1962358495732517e-14
7.27075,2.7024578780580167e-14,2.9254714870528621e-15,1.1488792840834767e-15,4.1752603185366384e-15,7.7771989658778504e-15,1.4029585788925885e-14,1.2084083732460704e-14
7.271,2.7497478893061803e-14,3.145999545854184e-15,9.5092185362978109e-16,3.949616153573089e-15,7.4971592594435058e-15,1.4046164441503804e-14,1.1947099546405295e-14
7.27125,2.6921431186184068e-14,3.0172017433313934e-15,1.2809891440513941e-15,4.0030366088732545e-15,7.3648326177443395e-15,1.3757536844596908e-14,1.2096086649152242e-14
7.2715,2.6803909634611834e-14,3.3944709326487365e-15,1.0061325068290324e-15,3.9748908949558853e-15,7.2579544095885991e-15,1.3776737961428996e-14,1.2213240557971084e-14
7.27175,2.7042910657466738e-14,3.0674234624212569e-15,1.3966785412364183e-15,3.5256877893761888e-15,6.9764103459145494e-15,1.428800258636799e-14,1.2038219591633619e-14
7.272,2.6859204671574448e-14,3.3662297541056825e-15,1.6689991349183614e-15,3.9628867533311937e-15,6.4632574587843311e-15,1.3331935244870312e-14,1.2290904021541909e-14
7.27225,2.7316980875928053e-14,3.3292856267463587e-15,1.5210599434355665e-15,3.3746871103536299e-15,7.5157763918744762e-15,1.3671260069821319e-14,1.2468347374783655e-14
7.2725,2.668305893105387e-14,3.0737794919344093e-15,1.7144575604358217e-15,3.5148463601814816e-15,7.1479212835420061e-15,1.3971499281374506e-14,1.2161360789157127e-14
7.27275,2.7649993915651438e-14,2.666233147099856e-15,1.6004092090076436e-15,3.3639800523377482e-15,6.8938808513260702e-15,1.3792498702564888e-14,1.2096799138735709e-14
7.273,2.6739542472499478e-14,2.8431989428087534e-15,1.6716625137840435e-15,3.3235614430622926e-15,6.7610685962607665e-15,1.3759462019191577e-14,1.1974042483055188e-14
7.27325,2.6260136105539764e-14,3.0624259158164035e-15,1.655112280254836e-15,3.8978180347803703e-15,6.9168863648592879e-15,1.3001822565228739e-14,1.2251752701789947e-14
7.2735,2.6808501485657357e-14,2.9109942529842052e-15,1.2179750606976722e-15,3.7755256312211504e-15,7.2696130440348378e-15,1.4133978095963574e-14,1.2153845198670393e-14
7.27375,2.6702716816071279e-14,3.5280215289262276e-15,1.6390173104625553e-15,3.3762142561732e-15,7.5158916502210329e-15,1.3097873446427591e-14,1.213587005801364e-14
7.274,2.6900424242563842e-14,3.5696284862470651e-15,1.8028574243161861e-15,3.0540117123381894e-15,6.6766514059643311e-15,1.3470908997638156e-14,1.2183059791209192e-14
