Physical Time (s),ew_top Monitor (W): top_cv1,ew_top Monitor (W): top_cv2,ew_top Monitor (W): top_cv3,ew_top Monitor (W): top_cv4,ew_top Monitor (W): top_cv5,ew_top Monitor (W): top_cv6,ew_top Monitor (W): top_cv7
7.368,1.7987173901465749e-24,2.7151977535632573e-25,7.8682249941308466e-26,1.3845125155155647e-25,7.1330309027700268e-26,1.6554377281045048e-25,7.6328504495039847e-24
7.36825,1.8056916506646075e-24,2.7138720719340544e-25,7.8211792527471159e-26,1.3834103636691263e-25,7.1811014081278201e-26,1.6521207303388775e-25,7.6320237643962669e-24
7.3685,1.8116660444974096e-24,2.7117491998893756e-25,7.7705527350530269e-26,1.3825015768014988e-25,7.2333274271311349e-26,1.649308405916534e-25,7.6316547763276648e-24
7.36875,1.8173075335702044e-24,2.7090906103007261e-25,7.7216104883161716e-26,1.3815375038503896e-25,7.2891389001790407e-26,1.6475410235036784e-25,7.6318029399603596e-24
7.369,1.8214841197106474e-24,2.7063096381666524e-25,7.6746434673899773e-26,1.3808740082278527e-25,7.349585260732494e-26,1.6461297486444563e-25,7.6324004816459879e-24
7.36925,1.8259632543515911e-24,2.7037380970354687e-25,7.6287829994343056e-26,1.3805615465852417e-25,7.4177725871302352e-26,1.6451847369063916e-25,7.6333569976511681e-24
7.3695,1.8296282470716165e-24,2.7013074915774645e-25,7.5847603511710951e-26,1.380824589740273e-25,7.4869929943845321e-26,1.6449279117008741e-25,7.6344402334999409e-24
7.36975,1.8328789443429594e-24,2.6980529514540012e-25,7.540609011641793e-26,1.3812560753153484e-25,7.5547244941240841e-26,1.6444774915560517e-25,7.6355364299792332e-24
7.37,1.8351144101732814e-24,2.6947056905217343e-25,7.4996498198487519e-26,1.3821553034796809e-25,7.6259048121932957e-26,1.6439116914206082e-25,7.6365046930265323e-24
7.37025,1.8363773927467907e-24,2.6915640133608325e-25,7.4552655482482997e-26,1.3834659262119806e-25,7.6943241816581416e-26,1.643926923532033e-25,7.637183209761004e-24
7.3705,1.8374415703487883e-24,2.6882216823127101e-25,7.4105709470014084e-26,1.3851196889290154e-25,7.765793792730468e-26,1.6440925058551576e-25,7.6373394249503818e-24
7.37075,1.8390417584484813e-24,2.6847028071179059e-25,7.3617431913073563e-26,1.3864270593500173e-25,7.8349252315135992e-26,1.6435047027237363e-25,7.6368946324195301e-24
7.371,1.8408566345122078e-24,2.6808181632354321e-25,7.3165428525888975e-26,1.3873646355330542e-25,7.8999075446703332e-26,1.6430315911420748e-25,7.6358194995099177e-24
7.37125,1.84213927923172e-24,2.6765178943482227e-25,7.2724612195418607e-26,1.3881880450679293e-25,7.9568828461063658e-26,1.6433098760679448e-25,7.6341402820837536e-24
7.3715,1.8428399401632292e-24,2.6721149782350975e-25,7.2252729918399874e-26,1.3887972209902817e-25,8.015487258074902e-26,1.6430226040675931e-25,7.6318736191724641e-24
7.37175,1.8431520562299513e-24,2.6675554611725681e-25,7.184222283182459e-26,1.3889367451395784e-25,8.0636543107719866e-26,1.6436754849552796e-25,7.6292231974508485e-24
7.372,1.8432849984879229e-24,2.66335146018771e-25,7.1462512057036469e-26,1.3891460254959929e-25,8.1105218157322459e-26,1.6437544101733838e-25,7.6261921148019682e-24
7.37225,1.8422434356707208e-24,2.6596499557892757e-25,7.1157497923363739e-26,1.3886628592333154e-25,8.1496696992705742e-26,1.6435100406912837e-25,7.6228477892897829e-24
7.3725,1.8420647298471653e-24,2.6561878740987888e-25,7.0806392883683511e-26,1.3881564838123997e-25,8.1857931465686517e-26,1.6424352719763488e-25,7.6192959494072646e-24
7.37275,1.8426828375070356e-24,2.6531261952477426e-25,7.0552076868305721e-26,1.3870786164257042e-25,8.2226743927383615e-26,1.6398488452476242e-25,7.615652819875707e-24
7.373,1.8434098871293493e-24,2.6498339101452561e-25,7.030042030179011e-26,1.3865035356218593e-25,8.2575902020645402e-26,1.6362928051737267e-25,7.6119546589206026e-24
7.37325,1.8436654348847428e-24,2.6463831491069337e-25,7.0078735520685666e-26,1.3857459344559655e-25,8.2921748350060239e-26,1.6314389971208139e-25,7.608342176281571e-24
7.3735,1.8436384501199676e-24,2.6427973058938069e-25,6.987812799007068e-26,1.3849925584651149e-25,8.3318261413558928e-26,1.6248394830700061e-25,7.6048482691629507e-24
7.37375,1.8441457115911779e-24,2.6387898136002993e-25,6.9702776144307799e-26,1.3848382599151521e-25,8.3824833629058867e-26,1.6168784908025813e-25,7.6016365322046589e-24
7.374,1.8462481241481709e-24,2.6318530257892477e-25,6.9492785897003961e-26,1.3849348939237436e-25,8.4373836732252679e-26,1.6080732294187052e-25,7.5986911430201369e-24
7.37425,1.8488309831570149e-24,2.6233148497373984e-25,6.9217301732624691e-26,1.3858443841711365e-25,8.4949435570013747e-26,1.5987314831254099e-25,7.5959598302457581e-24
7.3745,1.8515905245163529e-24,2.6165269879326822e-25,6.8915731775018446e-26,1.3871839358557429e-25,8.5644693434771219e-26,1.5884135368901361e-25,7.5934271900071199e-24
7.37475,1.8561674369208226e-24,2.6119199868669599e-25,6.8563065259002268e-26,1.3887397890831599e-25,8.6321846100085337e-26,1.578432815456547e-25,7.5910233873281053e-24
7.375,1.862920946383848e-24,2.6075742959786089e-25,6.8289996286247895e-26,1.3898427369967142e-25,8.7033419070066822e-26,1.5690201095424869e-25,7.58879677890908e-24
7.37525,1.8707731020053452e-24,2.6021057260122189e-25,6.79729118390953e-26,1.3911456451133099e-25,8.7682948807037664e-26,1.5600802406893764e-25,7.586728129979422e-24
7.3755,1.8787218471376476e-24,2.5959339829670811e-25,6.7630072193223576e-26,1.3920935984935177e-25,8.8351834103633939e-26,1.5514572868760072e-25,7.5849084533746132e-24
7.37575,1.886584224160832e-24,2.5890974432002757e-25,6.7299191863352894e-26,1.3924619871581042e-25,8.8976329497875268e-26,1.5433562227226268e-25,7.5833393297406532e-24
7.376,1.8968571127369298e-24,2.582289005972162e-25,6.6985156755377359e-26,1.3922124120882994e-25,8.9536885841259556e-26,1.5353761079770455e-25,7.5820566790172602e-24
7.37625,1.9075797184246508e-24,2.5757724375238326e-25,6.6709689739264124e-26,1.3913917595337323e-25,9.0061818596565429e-26,1.5274238728013593e-25,7.5810541195458999e-24
7.3765,1.9192050397837946e-24,2.5694670130838981e-25,6.6458240841036957e-26,1.3901367373905528e-25,9.0597319411177371e-26,1.5197939157442345e-25,7.5802802190877601e-24
7.37675,1.9330110716472008e-24,2.5631130954837388e-25,6.629169334206805e-26,1.3881494183681041e-25,9.1073313426077952e-26,1.513585950187143e-25,7.5797692637489197e-24
7.377,1.9462305713374702e-24,2.5569451753322592e-25,6.6113833169413183e-26,1.3862649041945435e-25,9.1487586950503473e-26,1.5075207657619871e-25,7.5793409865211466e-24
7.37725,1.9595160524935901e-24,2.5512119194822759e-25,6.5959890536803714e-26,1.3844288766793289e-25,9.1967332538050007e-26,1.5026899090420188e-25,7.5789331440859499e-24
7.3775,1.9724570645466405e-24,2.5453253622919951e-25,6.5835965035184968e-26,1.3826036441237914e-25,9.2490491262573804e-26,1.4977307740433736e-25,7.5781830836798805e-24
7.37775,1.985006205149455e-24,2.5396862177866498e-25,6.5723764048168722e-26,1.3811283674301239e-25,9.3095432933867576e-26,1.493962108523991e-25,7.5772371037618547e-24
7.378,1.998237365244256e-24,2.5344492168061941e-25,6.5622194463797591e-26,1.3798615737005702e-25,9.3674393606131488e-26,1.4912966665565497e-25,7.5759366857909602e-24
7.37825,2.0114203712138249e-24,2.5294426514488386e-25,6.5534549551269685e-26,1.3791391914731031e-25,9.4304707811291349e-26,1.4895798972881199e-25,7.5741376006014057e-24
7.3785,2.0239176160373758e-24,2.5243202817772693e-25,6.5435104548750728e-26,1.3789682006301776e-25,9.5016097661822433e-26,1.4891334556486928e-25,7.5718924570691962e-24
7.37875,2.0375220794201695e-24,2.518658156681311e-25,6.5343278116927871e-26,1.3790414294715355e-25,9.5759257039589686e-26,1.4896309120093653e-25,7.5691985050600461e-24
7.379,2.0506305739596558e-24,2.5130035966046905e-25,6.525201180695714e-26,1.3790229583814816e-25,9.644926254536562e-26,1.4914541568599139e-25,7.5663602597768519e-24
7.37925,2.0638103112790275e-24,2.5069470555087737e-25,6.5190004902021764e-26,1.3790314041406385e-25,9.7147692677907506e-26,1.4937651131992668e-25,7.5633728562273795e-24
7.3795,2.0771935549049383e-24,2.5008999863260013e-25,6.5145626797431013e-26,1.3788552915167868e-25,9.7769072537884684e-26,1.4962808040757786e-25,7.5603934491853609e-24
7.37975,2.0908896522988655e-24,2.4945810694571046e-25,6.5101180434413574e-26,1.3786220053482489e-25,9.8409610974735981e-26,1.4991039783709017e-25,7.55752375582748e-24
7.38,2.1044296849870374e-24,2.4874694767075131e-25,6.50544482039608e-26,1.3782635936314869e-25,9.9069991992027896e-26,1.5017683527959514e-25,7.5549063547701239e-24
7.38025,2.1182491959233834e-24,2.4796512608711064e-25,6.5013161357204529e-26,1.3774068421436664e-25,9.971143802643487e-26,1.5042999520811785e-25,7.5525401491286174e-24
7.3805,2.1312075868280795e-24,2.4717131962539665e-25,6.4975451586551245e-26,1.3763169751361032e-25,1.0034682201805603e-25,1.5065667032216863e-25,7.5504910837107846e-24
7.38075,2.1447001913443932e-24,2.463532280367752e-25,6.4946247750743735e-26,1.375098524914114e-25,1.0099128553743903e-25,1.5083539328417516e-25,7.548580130018751e-24
7.381,2.1566759861945631e-24,2.4552369677220249e-25,6.4909157113962339e-26,1.3739948575476214e-25,1.0164566285603287e-25,1.5094953877073004e-25,7.546735198998648e-24
7.38125,2.1677482605804296e-24,2.4465314663558463e-25,6.4825481133146395e-26,1.3731501189997393e-25,1.0231256934740883e-25,1.5100087624750477e-25,7.54485096044474e-24
7.3815,2.1793224416998919e-24,2.4377351371356e-25,6.4721092812888855e-26,1.3731855728179128e-25,1.0311890561616777e-25,1.5095439447077402e-25,7.5427914783674559e-24
7.38175,2.1916895510936623e-24,2.429036123141936e-25,6.4619048712640946e-26,1.3730618261664379e-25,1.0399951203228901e-25,1.5085414477875481e-25,7.5404903885871531e-24
7.382,2.2053674530509422e-24,2.4205192632731401e-25,6.4492054767894025e-26,1.3737725912613424e-25,1.050286048272207e-25,1.506376249615317e-25,7.5379614122900447e-24
7.38225,2.2181147953685779e-24,2.4121247527840355e-25,6.4384606903007421e-26,1.374341276254986e-25,1.0613614412943672e-25,1.5051351241357045e-25,7.5351877192489775e-24
7.3825,2.2305629911945044e-24,2.4038194887445889e-25,6.4292648257064238e-26,1.3747451851477962e-25,1.0726949286513975e-25,1.5042199212401876e-25,7.5323063655559743e-24
7.38275,2.2430537918002126e-24,2.3955655821992398e-25,6.4229552132572182e-26,1.3756508840077662e-25,1.0849041637358534e-25,1.5018266448667023e-25,7.5294072883922369e-24
7.383,2.2541487295640034e-24,2.3869652622861363e-25,6.4219011193043441e-26,1.3762059518070948e-25,1.0972287134902959e-25,1.5005976670394054e-25,7.5266030042807252e-24
7.38325,2.2644320700416251e-24,2.3785134734511434e-25,6.4198208719832423e-26,1.3771347165615727e-25,1.1093435284486355e-25,1.4993462886983368e-25,7.5240009279091196e-24
7.3835,2.2734437040499088e-24,2.3700838318778866e-25,6.4212609582607299e-26,1.3773518733156647e-25,1.1208878310026702e-25,1.4980824811447671e-25,7.5215717964741133e-24
7.38375,2.2817572549115467e-24,2.3615605519129592e-25,6.424775345140745e-26,1.3775361876675982e-25,1.1318342913186153e-25,1.4963982908762662e-25,7.519492491311519e-24
7.384,2.2901116521029916e-24,2.352737456062372e-25,6.4353953526329167e-26,1.3773414779061046e-25,1.1424698133131051e-25,1.4940321735555651e-25,7.5176061399907213e-24
7.38425,2.2981588059697161e-24,2.3434958855910926e-25,6.4497850284604624e-26,1.3767210855395402e-25,1.1519338788561251e-25,1.4905256664732713e-25,7.515834408875375e-24
7.3845,2.306237991491003e-24,2.3342327195256801e-25,6.4631050606155657e-26,1.3755789810696864e-25,1.1608216678247239e-25,1.486282344512321e-25,7.51415147669547e-24
7.38475,2.3134064328740717e-24,2.3252365476288427e-25,6.4769202450611621e-26,1.3745143770824984e-25,1.1688910299531671e-25,1.480975503186495e-25,7.512500854063816e-24
7.385,2.3194786897214635e-24,2.3167335899629153e-25,6.4933693325022457e-26,1.3731041422066643e-25,1.1757125610106861e-25,1.4750657190746187e-25,7.5109536530680211e-24
7.38525,2.325328227586634e-24,2.3087036695319851e-25,6.512505580491011e-26,1.3710071045997767e-25,1.1819934162078871e-25,1.4679556623459684e-25,7.5095420003057312e-24
7.3855,2.331170704740281e-24,2.3010141124276348e-25,6.5366230969093757e-26,1.3691140334789603e-25,1.1879165808660984e-25,1.4612373768801188e-25,7.5083324312749e-24
7.38575,2.336695416063475e-24,2.2935726988927591e-25,6.5628156399171561e-26,1.3666761681764538e-25,1.1932524762692118e-25,1.4550647762371825e-25,7.5072443338938799e-24
7.386,2.3421286623309236e-24,2.2864501073645225e-25,6.591417209388788e-26,1.3645546383940657e-25,1.1982562084209392e-25,1.4501679586834473e-25,7.5063890090319451e-24
7.38625,2.3462414307559359e-24,2.2797693534643953e-25,6.6195160280312107e-26,1.3619426981969197e-25,1.2023882197544952e-25,1.4470883627031927e-25,7.5056806099150449e-24
7.3865,2.3504065005790875e-24,2.2733537487544062e-25,6.6482149278930328e-26,1.3591182375522331e-25,1.2061684899812389e-25,1.4457818711837099e-25,7.5050195284810787e-24
7.38675,2.3534117637503793e-24,2.2674734617640725e-25,6.6751885015892892e-26,1.3567632241377953e-25,1.2097326538207175e-25,1.4457326969847452e-25,7.5043146576382494e-24
7.387,2.3553819155755281e-24,2.26220272510034e-25,6.6978230204196557e-26,1.3544323144684573e-25,1.2128558048145349e-25,1.4473252853368761e-25,7.5035050867894152e-24
7.38725,2.3566951663666338e-24,2.2573816692254377e-25,6.7172402688744676e-26,1.3522452375453793e-25,1.2154314514941016e-25,1.4493357211003285e-25,7.5025263315281681e-24
7.3875,2.3571829825174934e-24,2.2530184115185968e-25,6.7327815626234083e-26,1.349901326075534e-25,1.2175333031860729e-25,1.4519252511050127e-25,7.5013327656849771e-24
7.38775,2.3575052234493258e-24,2.2488194672988222e-25,6.7435398539756608e-26,1.347733424949736e-25,1.2195499750888988e-25,1.454306089703214e-25,7.4999679112025337e-24
7.388,2.3570916404089175e-24,2.2448118256387886e-25,6.7506624105378757e-26,1.3455155806130999e-25,1.2211783454561871e-25,1.4558631213008512e-25,7.4984765270827685e-24
7.38825,2.3565227256655384e-24,2.2408893489792787e-25,6.7543255111255513e-26,1.34326360013286e-25,1.2226926410814365e-25,1.457121877934546e-25,7.4969626829313224e-24
7.3885,2.3546178782436454e-24,2.237048072113974e-25,6.7519052878702695e-26,1.3409958332663196e-25,1.2245813495700327e-25,1.4584261938052927e-25,7.4954952833628502e-24
7.38875,2.3522505553466984e-24,2.2334693964232122e-25,6.7470530637160944e-26,1.3388203071830796e-25,1.2269371733455326e-25,1.4586959249677735e-25,7.4942049647296633e-24
7.389,2.3490853593170574e-24,2.230388205042753e-25,6.7370730661896934e-26,1.3366408918383228e-25,1.2294302307563392e-25,1.458962443964787e-25,7.4931482793625105e-24
7.38925,2.3460504670183979e-24,2.2276597389519259e-25,6.7218747188383964e-26,1.3345776627447395e-25,1.2322268569361155e-25,1.459094737670721e-25,7.4923809761374886e-24
7.3895,2.3431521642677858e-24,2.2251500651720834e-25,6.7071209532277259e-26,1.3326106900738548e-25,1.235404178106428e-25,1.4588314448253072e-25,7.4918058748258859e-24
7.38975,2.3404030394503776e-24,2.222680523897961e-25,6.6886026634270945e-26,1.3306860709374782e-25,1.2387146949203281e-25,1.45938111737482e-25,7.4915062079934089e-24
7.39,2.3376494833335029e-24,2.2201714949618275e-25,6.6701508043364153e-26,1.3291140763400455e-25,1.2425368080997042e-25,1.4607333068494052e-25,7.4913880652134589e-24
7.39025,2.3347629013756249e-24,2.2178778424653542e-25,6.6516687437707344e-26,1.3276632310743345e-25,1.246256319459328e-25,1.4627641530186071e-25,7.4913215868229954e-24
7.3905,2.3322847464093989e-24,2.215312974214177e-25,6.6338480017381481e-26,1.3264953527169747e-25,1.2505965918003697e-25,1.465175116041243e-25,7.4911878120754486e-24
7.39075,2.3299437329029899e-24,2.2126354586906336e-25,6.6152933468644881e-26,1.3255620661734505e-25,1.2557262466519038e-25,1.4679814400190085e-25,7.4908620323691238e-24
7.391,2.3281983789830963e-24,2.2096523386481385e-25,6.5996026554198435e-26,1.3247740943395559e-25,1.2618394438400693e-25,1.470719197128121e-25,7.4901416936804945e-24
7.39125,2.3260809006454973e-24,2.206284834140581e-25,6.5856302273833186e-26,1.3240863578848261e-25,1.2686947825343619e-25,1.4736466444835678e-25,7.4889219898129931e-24
7.3915,2.3242898226966516e-24,2.2023638285244578e-25,6.5764688968042902e-26,1.3234606972318526e-25,1.276621955704687e-25,1.4765410911832944e-25,7.4871862701184703e-24
7.39175,2.3231165933301138e-24,2.1978863797922441e-25,6.5712346055371573e-26,1.3228648108892306e-25,1.2851230910509898e-25,1.479104019183646e-25,7.4849362402308714e-24
7.392,2.3226395937220447e-24,2.1929920136987859e-25,6.5695043542331372e-26,1.3223511418475903e-25,1.2937991948501661e-25,1.4817397705092893e-25,7.4822321563022358e-24
7.39225,2.3229212663295369e-24,2.1877449249151241e-25,6.5716095174271883e-26,1.3219089143233194e-25,1.3031548886786786e-25,1.4840281778202447e-25,7.4791540684516704e-24
7.3925,2.3243924504093693e-24,2.1819775481110994e-25,6.5782141606867946e-26,1.321270196588949e-25,1.3122296061691496e-25,1.4864088246592642e-25,7.4757950843765829e-24
7.39275,2.3268667650769891e-24,2.1756559444784914e-25,6.588862464925925e-26,1.3201748491492475e-25,1.3205563275708267e-25,1.4883894944398432e-25,7.472263091653574e-24
7.393,2.3301838759995751e-24,2.1689586378234478e-25,6.6046955937955904e-26,1.318995771640328e-25,1.328965656349687e-25,1.4897778623894197e-25,7.468633764142719e-24
7.39325,2.3338261702207784e-24,2.1618982029246832e-25,6.6253223735260473e-26,1.3175010576677105e-25,1.336988478554997e-25,1.4906950592745855e-25,7.4650047850773098e-24
7.3935,2.3380824091264737e-24,2.1544382294796357e-25,6.6480594225813972e-26,1.3155914809954403e-25,1.3446408617231827e-25,1.4908597452678843e-25,7.4614961464405893e-24
7.39375,2.3428423726538664e-24,2.1467057385368814e-25,6.6760307000917527e-26,1.3134877494076167e-25,1.3520969575249175e-25,1.4907439920262214e-25,7.4581135919348928e-24
7.394,2.3475420724720744e-24,2.1388243838343391e-25,6.7081203286935562e-26,1.3108419816345241e-25,1.3591214345621759e-25,1.4895243226172163e-25,7.454703340739962e-24
7.39425,2.352701389491438e-24,2.1309857474631395e-25,6.7479119973741149e-26,1.3080475646898421e-25,1.3663386672344881e-25,1.4880663087714201e-25,7.4514619925577514e-24
7.3945,2.3581156678806112e-24,2.1233474903815128e-25,6.7911917273351103e-26,1.3052616245017029e-25,1.3738924158701249e-25,1.4862527443890509e-25,7.448334967404339e-24
7.39475,2.3635738997397183e-24,2.115868683639144e-25,6.8359218272136862e-26,1.3020817587261452e-25,1.3819654935858508e-25,1.4837128515943161e-25,7.4453922229846769e-24
7.395,2.3685356138442837e-24,2.1086051683962234e-25,6.8875583551811863e-26,1.2990146031105132e-25,1.3906543203974051e-25,1.481230522562645e-25,7.4427558357347788e-24
7.39525,2.3728437523651547e-24,2.101666481384343e-25,6.9413297529104187e-26,1.2959485606425607e-25,1.3999868779455472e-25,1.4775477459402465e-25,7.4403905861602894e-24
7.3955,2.3762833484149481e-24,2.0947175045486035e-25,6.995449595959023e-26,1.2929830640487084e-25,1.4094435732090489e-25,1.4732991836109078e-25,7.4384088308606144e-24
7.39575,2.3785518414585697e-24,2.08789352304695e-25,7.0496373912583756e-26,1.2904115638588427e-25,1.4194182451556619e-25,1.4687642523956252e-25,7.4368048771221173e-24
