Physical Time (s),ew_right Monitor (W): right_cv1,ew_right Monitor (W): right_cv2,ew_right Monitor (W): right_cv3,ew_right Monitor (W): right_cv4,ew_right Monitor (W): right_cv5,ew_right Monitor (W): right_cv6,ew_right Monitor (W): right_cv7
6.58225,7.0182069128269933e-18,4.7349088170369769e-17,2.9914853773454637e-17,4.9827439290334276e-17,3.6193285988336191e-16,3.2801241419104097e-14,1.1827090824042278e-16
6.5825,7.0337855846310907e-18,4.7082347939517516e-17,2.9939453697432638e-17,4.996242637155354e-17,3.6295914171260523e-16,3.2655803236148442e-14,1.1756554239968866e-16
6.58275,7.0110453738742969e-18,4.6877289252376032e-17,2.9938413627787735e-17,5.0095234689633189e-17,3.6395266642742768e-16,3.2505447365298341e-14,1.1685884948285407e-16
6.583,6.9581872873262612e-18,4.6741485701994581e-17,2.9883373229784802e-17,5.0209750938616542e-17,3.6482986349093737e-16,3.2350992786237703e-14,1.1620140649676564e-16
6.58325,6.895035165080481e-18,4.6593999893482014e-17,2.976781454821417e-17,5.0307075739235041e-17,3.6562279243189498e-16,3.2193804423399605e-14,1.1563128044826435e-16
6.5835,6.818215188470429e-18,4.639242399444319e-17,2.9614184175653013e-17,5.0400235515346088e-17,3.6650763063985055e-16,3.2035418415103493e-14,1.1515818489712442e-16
6.58375,6.7687648728039789e-18,4.6145560657352338e-17,2.9468165001416103e-17,5.0501993750358142e-17,3.6756701454372218e-16,3.1876952621708933e-14,1.1477581202318622e-16
6.584,6.7688337866836012e-18,4.5867316919844286e-17,2.9345666584275287e-17,5.0613359681973805e-17,3.6880897877161849e-16,3.1719304363389504e-14,1.1445066312976309e-16
6.58425,6.7945734353491309e-18,4.5569999908757661e-17,2.9250380764694071e-17,5.0732137648622261e-17,3.702517703753184e-16,3.1562024521059511e-14,1.1415307514683034e-16
6.5845,6.8030274053111115e-18,4.5299633551728318e-17,2.9168374647550997e-17,5.0852100263671957e-17,3.7190491940145099e-16,3.1404059097676996e-14,1.1386498181021293e-16
6.58475,6.7646928776136935e-18,4.504897009078615e-17,2.9115523357605577e-17,5.0956113385423499e-17,3.7374941604129892e-16,3.1245755461301011e-14,1.1358460456040649e-16
6.585,6.719243954199838e-18,4.4830654168281821e-17,2.9081403818460045e-17,5.1037324136658275e-17,3.7579204401694907e-16,3.1087620744851058e-14,1.1332110203634842e-16
6.58525,6.6849601557768357e-18,4.4655848317743282e-17,2.9034895288569714e-17,5.1101907597229519e-17,3.7794205108756034e-16,3.092981692468186e-14,1.1307691908707922e-16
6.5855,6.6680677527186087e-18,4.4493246725622147e-17,2.8963160669106179e-17,5.1166302721829598e-17,3.8007198978078874e-16,3.0771255427396495e-14,1.1284460402085281e-16
6.58575,6.6663564577485227e-18,4.4319415169673275e-17,2.8871667117490613e-17,5.1250235167690679e-17,3.8212856907069826e-16,3.0610915370398153e-14,1.1262331156868007e-16
6.586,6.6609333152139024e-18,4.411261328636802e-17,2.8772730374396472e-17,5.1371576024054087e-17,3.8412216688828528e-16,3.0448002801452166e-14,1.1240975649871158e-16
6.58625,6.6292792871411325e-18,4.3852631193341188e-17,2.8683641279588116e-17,5.1537654977724952e-17,3.8622063375960475e-16,3.0283027693732783e-14,1.1219668708312673e-16
6.5865,6.5641161478366354e-18,4.357698257523248e-17,2.8634407003573774e-17,5.1727041467519866e-17,3.8846971898776216e-16,3.0117494464129657e-14,1.1197157299836119e-16
6.58675,6.4897781997444745e-18,4.3307176634448889e-17,2.8607307718992757e-17,5.1915137958546985e-17,3.9088912866548986e-16,2.9952936456763063e-14,1.1173162849325802e-16
6.587,6.4198888241378101e-18,4.3053354442256541e-17,2.8590639778588556e-17,5.2081242738144767e-17,3.9345752172024722e-16,2.9789525302853555e-14,1.1147630185592341e-16
6.58725,6.3540093510808777e-18,4.2839772107605925e-17,2.8550426720697944e-17,5.2218623528675547e-17,3.9620234039410473e-16,2.9627320895789529e-14,1.1120454080768277e-16
6.5875,6.303502071166556e-18,4.2652398204173378e-17,2.8476445938147465e-17,5.2328646292017353e-17,3.9909719955749087e-16,2.9466593182093067e-14,1.109265806207479e-16
6.58775,6.2861279876827515e-18,4.2481100381435813e-17,2.8367372828827939e-17,5.2424406839537662e-17,4.0209589831385785e-16,2.9306379017441177e-14,1.1065698273670042e-16
6.588,6.2862883925374914e-18,4.2293915033651435e-17,2.8223399221109647e-17,5.2525596012761513e-17,4.0515769150725211e-16,2.9145722410483268e-14,1.1039949071529356e-16
6.58825,6.2858764799129849e-18,4.2078271167211576e-17,2.8072132391319623e-17,5.2642159650324261e-17,4.0828909815956625e-16,2.8983369476814106e-14,1.1015757297634151e-16
6.5885,6.3137487104031325e-18,4.1824850815157414e-17,2.7953786214652818e-17,5.2773080955259384e-17,4.1156282735830432e-16,2.8818889264829443e-14,1.0992852759610448e-16
6.58875,6.3632568746216009e-18,4.1551344838707641e-17,2.7864418234444329e-17,5.2921313773100056e-17,4.1497604816359735e-16,2.8652650722905733e-14,1.0969554710192561e-16
6.589,6.3858767833678828e-18,4.127922613797753e-17,2.7793577894687677e-17,5.3079973243257691e-17,4.185179716871959e-16,2.8486220402570026e-14,1.0945773226522577e-16
6.58925,6.3488814551353248e-18,4.1038133214990023e-17,2.7746652796741465e-17,5.3233369872559399e-17,4.221352999674235e-16,2.8321144054360451e-14,1.0922483861280742e-16
6.5895,6.2809644447508773e-18,4.0841600922060559e-17,2.7717207981501617e-17,5.3380144746438155e-17,4.2588048377646021e-16,2.8159921941393682e-14,1.0898865519425066e-16
6.58975,6.2023550580271104e-18,4.066131085637142e-17,2.7688411080707747e-17,5.3518850786793537e-17,4.296855804095252e-16,2.80029313805073e-14,1.0874588645305903e-16
6.59,6.1221111072172819e-18,4.0478228977038346e-17,2.7659635198719446e-17,5.3646541526295242e-17,4.3355552388279162e-16,2.784880743289395e-14,1.0851524849742777e-16
6.59025,6.034674029077639e-18,4.0301065878477466e-17,2.7618465396260781e-17,5.375851549721493e-17,4.3747402197568143e-16,2.7696035086885947e-14,1.083152234345339e-16
6.5905,5.9796416086236298e-18,4.0129673282013976e-17,2.7548697306283648e-17,5.385144193204156e-17,4.4139164220141902e-16,2.7543232798369548e-14,1.0816130960180811e-16
6.59075,5.9735969622443508e-18,3.9981514032959707e-17,2.7452977800420639e-17,5.3923006491000246e-17,4.4540990318666209e-16,2.738997768229765e-14,1.0804384459649062e-16
6.591,5.9846929312918489e-18,3.9865064929981522e-17,2.7331437083117535e-17,5.3989762771553506e-17,4.4956099558205813e-16,2.7236501248434524e-14,1.0794105401392308e-16
6.59125,6.0254756497234668e-18,3.9741077210038881e-17,2.7183633185397922e-17,5.40629881183068e-17,4.5375091483150351e-16,2.7084129132718742e-14,1.078523041294489e-16
6.5915,6.0165766961088565e-18,3.9571062886009709e-17,2.7040986920975983e-17,5.4152426529472209e-17,4.5803124675707865e-16,2.6933400815940823e-14,1.0776295355482205e-16
6.59175,5.9785998270828373e-18,3.9353637143085892e-17,2.6923517702309166e-17,5.4261453441768048e-17,4.6239989206530362e-16,2.6782718104831915e-14,1.0766118198614824e-16
6.592,5.9342629900787549e-18,3.9111760485430063e-17,2.6829524864350575e-17,5.4384138265814762e-17,4.6679490115397723e-16,2.6631127563455932e-14,1.0757721291523285e-16
6.59225,5.8713046606652466e-18,3.8859114394071492e-17,2.6767112637565316e-17,5.4511654449362092e-17,4.7118247352817453e-16,2.6479232214310357e-14,1.0749713853023567e-16
6.5925,5.7897266259547609e-18,3.861481436493105e-17,2.6729783756596634e-17,5.4629884967080386e-17,4.7556650057099359e-16,2.6325973014614733e-14,1.0741984973995751e-16
6.59275,5.7065054107511407e-18,3.8399046066012811e-17,2.6707317121720334e-17,5.4734642495963479e-17,4.7990685455552235e-16,2.617030570203969e-14,1.0734344046735883e-16
6.593,5.6288133647622578e-18,3.8226407292437495e-17,2.6676704143615952e-17,5.4829984662828096e-17,4.8424490013013371e-16,2.6010173063169149e-14,1.0728458680739344e-16
6.59325,5.5964058693469085e-18,3.8091093040128502e-17,2.661779559794984e-17,5.4917061671276874e-17,4.8860407201326232e-16,2.5847162050102132e-14,1.0722035430294979e-16
6.5935,5.6008791699942613e-18,3.7974916271099909e-17,2.6539648796841316e-17,5.4996593253279399e-17,4.9303275315641298e-16,2.5684005965173869e-14,1.0713440115884098e-16
6.59375,5.616584251576333e-18,3.7849180955768281e-17,2.6454778088810947e-17,5.5084759528166841e-17,4.9749644005443983e-16,2.5523874256619713e-14,1.0705115309832363e-16
6.594,5.5950463612867496e-18,3.7704908924542056e-17,2.636816555525569e-17,5.5170154151167474e-17,5.019862552637507e-16,2.5366029671535748e-14,1.0697277476725348e-16
6.59425,5.5543963289223036e-18,3.7540174855672013e-17,2.6278825780945824e-17,5.5230120524053121e-17,5.0650612624654156e-16,2.5208084332721393e-14,1.0689235216738991e-16
6.5945,5.507056929331237e-18,3.7370987450776107e-17,2.6189705141708339e-17,5.5271739268355716e-17,5.1102512331863669e-16,2.5047043859232259e-14,1.068037432724096e-16
6.59475,5.4310757339510858e-18,3.7188592707419242e-17,2.6106985132034689e-17,5.5297210535787027e-17,5.1556888935652894e-16,2.4881817562692829e-14,1.0671610644733401e-16
6.595,5.3522770309799599e-18,3.6999007389366138e-17,2.6041617435257552e-17,5.5306552400416791e-17,5.2016449257761557e-16,2.4712924192893121e-14,1.0665352531557535e-16
6.59525,5.3021190169467341e-18,3.68097311682344e-17,2.5977038141592933e-17,5.530567488151395e-17,5.2484695746314362e-16,2.4542817586552849e-14,1.0660888403008961e-16
6.5955,5.3084250456253177e-18,3.6611758670781543e-17,2.5906447342434066e-17,5.5309637974863496e-17,5.2965594962832488e-16,2.437241112330107e-14,1.0659030035158367e-16
6.59575,5.3158318929332754e-18,3.6414987400184682e-17,2.582644501496289e-17,5.5314413850457639e-17,5.345428384807305e-16,2.4201137716874518e-14,1.0658643934378271e-16
6.596,5.3143527178982819e-18,3.6243992166368167e-17,2.5742230522532246e-17,5.5316887880373097e-17,5.3941211015319357e-16,2.4029808018636419e-14,1.0658808961618704e-16
6.59625,5.2612052826737261e-18,3.6097786378863543e-17,2.5685727852595313e-17,5.5307664513181684e-17,5.4429714313076234e-16,2.386001171692768e-14,1.0658794804860355e-16
6.5965,5.1803428193578853e-18,3.5959584497857281e-17,2.5662800699504056e-17,5.5303110703050453e-17,5.4924304127258851e-16,2.3692031286594967e-14,1.0656561886890719e-16
6.59675,5.1028049724431975e-18,3.5811684218685321e-17,2.5627436946698122e-17,5.5302965711110536e-17,5.5430098965696144e-16,2.352545051232174e-14,1.0650814142330605e-16
6.597,5.067817654060844e-18,3.5648225923334631e-17,2.5548907048434494e-17,5.5299836802071213e-17,5.5944668646506375e-16,2.3361558167073064e-14,1.0644300111020563e-16
6.59725,5.0583502291913454e-18,3.5463126647730485e-17,2.5440905979743992e-17,5.529403461099025e-17,5.646610581881278e-16,2.3200560563408439e-14,1.0640929326036727e-16
6.5975,5.0426392589874778e-18,3.5276798079272902e-17,2.5347744571967312e-17,5.5285141293646719e-17,5.6985314173601839e-16,2.3039323810344066e-14,1.0641594843366424e-16
6.59775,5.0080325135819077e-18,3.5096726053282881e-17,2.52928722503279e-17,5.5267655056820738e-17,5.7500569872423209e-16,2.287871694493861e-14,1.064541804316385e-16
6.598,4.9482190182023964e-18,3.4946854381481527e-17,2.524169347316611e-17,5.5225835560522421e-17,5.800679415510911e-16,2.271927620862564e-14,1.0651366209308101e-16
6.59825,4.8724774616767839e-18,3.4821942617787287e-17,2.5179748471431686e-17,5.5160340809129077e-17,5.8505886771168342e-16,2.2562628782435236e-14,1.0658681651111142e-16
6.5985,4.7962158013520827e-18,3.4689005200165329e-17,2.5100745606065044e-17,5.5083019630790624e-17,5.8998134712311848e-16,2.2410432270211505e-14,1.0671614949827581e-16
6.59875,4.7258448451323843e-18,3.4538526141080375e-17,2.5030273071100096e-17,5.5011360262774622e-17,5.9481925900250196e-16,2.2261344184116099e-14,1.0689470454944364e-16
6.599,4.6439169759956365e-18,3.4376714720259511e-17,2.4975619151116056e-17,5.4955406494982682e-17,5.9955957399043741e-16,2.2112285393961224e-14,1.0709818936805218e-16
6.59925,4.5743589202048506e-18,3.4203442254248125e-17,2.4925602385328509e-17,5.4923082114981718e-17,6.0426447206265213e-16,2.1961935631400101e-14,1.0730049375362868e-16
6.5995,4.5413073945162639e-18,3.4031739570579692e-17,2.487105302519325e-17,5.4891968988656931e-17,6.0894801629236531e-16,2.1811313343390149e-14,1.0748992782337363e-16
6.59975,4.4994194178128068e-18,3.387463808433059e-17,2.4801899697702524e-17,5.4844109988773752e-17,6.1365988492868305e-16,2.1661845467442036e-14,1.0768968737811351e-16
6.6,4.458016142241809e-18,3.37478125034798e-17,2.4705573692504829e-17,5.4781862437623151e-17,6.183886207524552e-16,2.1513982645318747e-14,1.0792592774478396e-16
6.60025,4.4201544779560798e-18,3.3629969103712081e-17,2.460412934203848e-17,5.4702161785035953e-17,6.2311314060137106e-16,2.1367411547380886e-14,1.0818350881465457e-16
6.6005,4.403508917699996e-18,3.3509247548024386e-17,2.4507184869330113e-17,5.461718028855074e-17,6.2780204407320193e-16,2.1222113981517306e-14,1.0845269422110943e-16
6.60075,4.3755058700370514e-18,3.3381271629382868e-17,2.4426635086995185e-17,5.4541447602656854e-17,6.3246092514564508e-16,2.1076655340962612e-14,1.0872018695670481e-16
6.601,4.3395692643191324e-18,3.3243148237378547e-17,2.4354728168712878e-17,5.4495574212484688e-17,6.3706591318085408e-16,2.0932356576092997e-14,1.0899099306590026e-16
6.60125,4.2846532374262768e-18,3.3101009559840354e-17,2.4277487113255123e-17,5.4492333360837515e-17,6.4160589532342837e-16,2.0790254347915585e-14,1.0930367979028939e-16
6.6015,4.2099625228589655e-18,3.2960080528430687e-17,2.4188368308095666e-17,5.4496805818590213e-17,6.4607779453902631e-16,2.0650557641021786e-14,1.0968205457537642e-16
6.60175,4.1062889847427555e-18,3.2823673897792919e-17,2.4085241999248274e-17,5.4468097218570197e-17,6.5046436199127162e-16,2.0512660862110411e-14,1.1018191177478513e-16
6.602,4.0623862868848974e-18,3.2691078686838604e-17,2.3974992553496854e-17,5.439015692754418e-17,6.5479704033169239e-16,2.0376658989983208e-14,1.1076999806999964e-16
6.60225,4.053007973531779e-18,3.2567484299912134e-17,2.3873159861633876e-17,5.4262643697880303e-17,6.5909083232731645e-16,2.0241386504259019e-14,1.1137865988293688e-16
6.6025,4.01481200501513e-18,3.2446401033568446e-17,2.379830929316473e-17,5.4105452197167064e-17,6.633772098262777e-16,2.0106630748376093e-14,1.1196843253581148e-16
6.60275,3.9310687910003245e-18,3.2327341610121053e-17,2.374487375670736e-17,5.3941058735192164e-17,6.6767523193129657e-16,1.9973174178969797e-14,1.1252868418618717e-16
6.603,3.8569060136915631e-18,3.2207099379428112e-17,2.3700443690507342e-17,5.3796334170660282e-17,6.7203367629698251e-16,1.9841850133631884e-14,1.1309850456828493e-16
6.60325,3.8070566012457651e-18,3.208112892503564e-17,2.3620792044394732e-17,5.3691837020292789e-17,6.7640743047492133e-16,1.9713004503901154e-14,1.1372187984221254e-16
6.6035,3.7853898196292391e-18,3.1953540147910148e-17,2.3523624574767825e-17,5.3608705735077746e-17,6.8072750823054424e-16,1.9585549329051817e-14,1.1438073825463523e-16
6.60375,3.8040478248098684e-18,3.1835065076023664e-17,2.3396807929658359e-17,5.3520734269379835e-17,6.8492344448500977e-16,1.945912345352242e-14,1.1505096809788166e-16
6.604,3.8165091460510391e-18,3.1731333324505364e-17,2.3254668462335042e-17,5.3426111285177364e-17,6.8898802046133822e-16,1.9333372929206199e-14,1.1569263582252646e-16
6.60425,3.7795130362371265e-18,3.1645572326736091e-17,2.3129270451934611e-17,5.3335235736273751e-17,6.9294696295653501e-16,1.9208974271925033e-14,1.1628800466142586e-16
6.6045,3.7368656388649536e-18,3.1576826076670075e-17,2.3028587912633646e-17,5.3245000986529076e-17,6.967939185363818e-16,1.9086295352737587e-14,1.1687161257569416e-16
6.60475,3.7053159988644915e-18,3.1515314341264842e-17,2.2907187497579627e-17,5.3143703013391729e-17,7.0056021635555496e-16,1.8966170483422292e-14,1.174888322074548e-16
6.605,3.6715925173301828e-18,3.144199513024195e-17,2.2772356203895175e-17,5.3016759601724326e-17,7.0422616591812751e-16,1.8850004601568005e-14,1.181300335211378e-16
6.60525,3.5963644543432383e-18,3.1356119162550528e-17,2.2660171927415744e-17,5.286026950083432e-17,7.077607716383826e-16,1.8739689222824359e-14,1.1877947648804785e-16
6.6055,3.5104358151256902e-18,3.1259045525221379e-17,2.2575250222177673e-17,5.2691120756935046e-17,7.1115743022575264e-16,1.8636388223098419e-14,1.1941618947677442e-16
6.60575,3.4490136378041315e-18,3.1164888324984102e-17,2.2499642951229287e-17,5.253328973237466e-17,7.1443177249056003e-16,1.8538699185036725e-14,1.2003023808238453e-16
6.606,3.3641264194341433e-18,3.1072340843610696e-17,2.2416320888078853e-17,5.2415422103065464e-17,7.1762741874076407e-16,1.8445044480174189e-14,1.2062819263551987e-16
6.60625,3.278768262737829e-18,3.099231817832396e-17,2.2284099805613237e-17,5.2332989235671654e-17,7.2074593907107573e-16,1.8352685057362464e-14,1.2127915001855744e-16
6.6065,3.2199025108157745e-18,3.09229601566658e-17,2.2131386036173494e-17,5.2262309330545002e-17,7.2377944458984321e-16,1.8259833670475348e-14,1.2199901872143864e-16
6.60675,3.1875367499080299e-18,3.085221437244165e-17,2.1969930168771315e-17,5.2193328545741708e-17,7.2668245689108079e-16,1.8165750187642621e-14,1.2280833256833658e-16
6.607,3.1773066023429273e-18,3.0768516357093187e-17,2.1794492463090934e-17,5.2112814742768269e-17,7.2947648285052809e-16,1.8070312052442027e-14,1.2366094587315577e-16
6.60725,3.1854649079816602e-18,3.0671451537405267e-17,2.1623426501804906e-17,5.2017437589790045e-17,7.3211006973523833e-16,1.7972846422152404e-14,1.2450222589986635e-16
6.6075,3.1659976449597364e-18,3.0560710922078397e-17,2.1483687913643941e-17,5.1896363659867259e-17,7.3448124037942773e-16,1.7872934214751174e-14,1.2531221656247358e-16
6.60775,3.1073182964782894e-18,3.0447437351647416e-17,2.1363985281573664e-17,5.1749150658899653e-17,7.3659609379806953e-16,1.7773539088726332e-14,1.2608832904547685e-16
6.608,3.0489978092478159e-18,3.035156588538609e-17,2.1264594151258285e-17,5.1584152102268494e-17,7.3853724284379137e-16,1.7677333441422998e-14,1.2687503537032839e-16
6.60825,2.9962714009700909e-18,3.0275000989897167e-17,2.1173850489957087e-17,5.1420619352200285e-17,7.4038872304817177e-16,1.7584438026483754e-14,1.2770197057188375e-16
6.6085,2.9631662439657807e-18,3.0214332720515285e-17,2.1099686194554592e-17,5.1285058572589983e-17,7.4220170260223095e-16,1.7494684278025165e-14,1.285738278657448e-16
6.60875,2.9567956876519343e-18,3.0158106377923122e-17,2.1043078606594704e-17,5.1163227857319096e-17,7.4400030743811663e-16,1.7408566486308115e-14,1.2945459854264051e-16
6.609,2.9638295675955818e-18,3.008857571160111e-17,2.098585928924037e-17,5.1062850454500111e-17,7.4575893657353938e-16,1.7328317650834607e-14,1.3032404229749167e-16
6.60925,2.951860240953878e-18,3.0012443495668216e-17,2.0895188841233549e-17,5.1001549556125393e-17,7.4745258284539276e-16,1.7253015224290695e-14,1.3118677998710797e-16
6.6095,2.9290310973201188e-18,2.9936759377292575e-17,2.0773422799933504e-17,5.096324436895284e-17,7.4911075687062184e-16,1.7181981573741659e-14,1.3204475190864223e-16
6.60975,2.9076442653403342e-18,2.9852527252725511e-17,2.0617936515095319e-17,5.0924702943332983e-17,7.5082445127123153e-16,1.7113951234014711e-14,1.3292605995390552e-16
6.61,2.893082659932897e-18,2.9748115285652848e-17,2.0417235602586298e-17,5.0860973499190272e-17,7.525530969254238e-16,1.7047676217729033e-14,1.3386135069532155e-16
